current_day,current_week,current_year,hight_eat_meat_t0,hight_prob_eat_meat_day,hight_std_meat_day,hight_tax_meat_day,low_eat_meat_t0,low_prob_eat_meat_day,low_std_meat_day,low_tax_meat_day,prob_eat_meat_day,prob_eat_meat_t0,std_meat_day,tax_meat_day
12,2,2014,135.93930960157,0.66290575556221,57.452865972641,33.793689714992,3.3174498452814,0.017214033872968,1.378890688211,0.8040549582661,0.68011978943517,0.73233790932317,58.831756660852,34.597744673258
13,2,2014,135.93930960157,0.66549666862735,53.19866753729,31.289607357618,3.3174498452814,0.016355230387248,1.6668393495042,0.97332151815178,0.6818518990146,0.73233790932317,54.865506886794,32.26292887577
14,2,2014,135.93930960157,0.648983203076,55.258489260595,32.460540014806,3.3174498452814,0.016212834086559,1.1864533712973,0.6925925618141,0.66519603716256,0.73233790932317,56.444942631892,33.15313257662
15,3,2014,135.93930960157,0.65968773066562,54.322595973823,31.937698722855,3.3174498452814,0.016269481503333,1.177220099376,0.68894964522182,0.67595721216895,0.73233790932317,55.499816073199,32.626648368077
16,3,2014,135.93930960157,0.66365632613104,57.910809177678,34.04884123073,3.3174498452814,0.016763301303,1.3831628514672,0.80523353680554,0.68041962743404,0.73233790932317,59.293972029145,34.854074767536
17,3,2014,135.93930960157,0.66832419746295,55.236420144777,32.466106502259,3.3174498452814,0.016963424438217,1.6227107518429,0.94780943352248,0.68528762190116,0.73233790932317,56.85913089662,33.413915935781
18,3,2014,135.93930960157,0.65981177314929,57.681481910873,33.915193948713,3.3174498452814,0.017806267431424,1.3024059702718,0.76321922590261,0.67761804058072,0.73233790932317,58.983887881144,34.678413174616
19,3,2014,135.93930960157,0.66472748232129,57.050213253755,33.539821591416,3.3174498452814,0.017134105430013,1.7130526802931,1.0030744116811,0.6818615877513,0.73233790932317,58.763265934048,34.542896003097
20,3,2014,135.93930960157,0.66925324052769,54.660290828413,32.142573330658,3.3174498452814,0.017079802553818,1.5208656398204,0.89149043655617,0.68633304308151,0.73233790932317,56.181156468233,33.034063767214
21,3,2014,135.93930960157,0.65875407377757,53.167761901603,31.26901399541,3.3174498452814,0.016542924237881,1.3627290210978,0.79692376453453,0.67529699801545,0.73233790932317,54.530490922701,32.065937759944
22,4,2014,135.93930960157,0.64793158635072,58.166880012926,34.202457627792,3.3174498452814,0.016835107207816,1.7652295321791,1.0341328140602,0.66476669355853,0.73233790932317,59.932109545105,35.236590441852
23,4,2014,135.93930960157,0.66626767251783,55.621018853529,32.705039567129,3.3174498452814,0.016981627799956,1.381489337003,0.80913599110261,0.68324930031779,0.73233790932317,57.002508190532,33.514175558232
24,4,2014,135.93930960157,0.66107507610245,53.974591010891,31.769565636442,3.3174498452814,0.015760270074035,1.6136771955147,0.94814165644409,0.67683534617648,0.73233790932317,55.588268206406,32.717707292886
25,4,2014,135.93930960157,0.6698043612985,53.389566016845,31.396715782105,3.3174498452814,0.017405464108493,1.2047074225875,0.70335897937574,0.687209825407,0.73233790932317,54.594273439432,32.10007476148
26,4,2014,135.93930960157,0.66224778078393,54.04002714662,31.762643097429,3.3174498452814,0.016949781173451,1.4096050371422,0.8256210320942,0.67919756195738,0.73233790932317,55.449632183763,32.588264129523
27,4,2014,135.93930960157,0.65144277696167,57.331486034558,33.695359395194,3.3174498452814,0.016467906223833,1.1135678278032,0.65017600265818,0.66791068318551,0.73233790932317,58.445053862361,34.345535397852
28,4,2014,135.93930960157,0.66643997234955,54.233996445187,31.880031876375,3.3174498452814,0.01660437562519,1.8813086379627,1.0958931060029,0.68304434797474,0.73233790932317,56.11530508315,32.975924982378
29,5,2014,135.93930960157,0.65013543587208,55.138970580161,32.359648781036,3.3174498452814,0.017124999385173,1.880579112068,1.0962678481657,0.66726043525726,0.73233790932317,57.019549692229,33.455916629202
30,5,2014,135.93930960157,0.66119090154277,55.212115256954,32.370313571364,3.3174498452814,0.017540223987305,1.414566412067,0.82516044441232,0.67873112553008,0.73233790932317,56.626681669021,33.195474015776
31,5,2014,135.93930960157,0.66352253904284,55.415536843617,32.491486543719,3.3174498452814,0.016585113219624,1.3003529532748,0.75729089346527,0.68010765226246,0.73233790932317,56.715889796891,33.248777437184
32,5,2014,135.93930960157,0.65284516768974,58.745697793947,34.413780924688,3.3174498452814,0.016869847550491,2.1800773214261,1.2699015887317,0.66971501524023,0.73233790932317,60.925775115373,35.68368251342
33,5,2014,135.93930960157,0.67666134631284,54.572067625322,31.995574608547,3.3174498452814,0.017883191687305,1.5421958519101,0.9019975296821,0.69454453800015,0.73233790932317,56.114263477232,32.897572138229
34,5,2014,135.93930960157,0.65000103191332,57.13445033911,33.518957863361,3.3174498452814,0.016742350145678,1.6081049083517,0.93697500579021,0.666743382059,0.73233790932317,58.742555247462,34.455932869151
35,5,2014,135.93930960157,0.65712324715631,55.502085868549,32.549837579183,3.3174498452814,0.016026797152662,1.8476290337479,1.0798676586176,0.67315004430897,0.73233790932317,57.349714902297,33.629705237801
36,6,2014,135.93930960157,0.65070799189462,60.408736766039,35.425633037346,3.3174498452814,0.017178030261041,1.2704046673299,0.74533811302951,0.66788602215566,0.73233790932317,61.679141433369,36.170971150375
37,6,2014,135.93930960157,0.66137863906911,58.569828211226,34.367396523936,3.3174498452814,0.016401740959808,1.9738404675145,1.1490542064193,0.67778038002891,0.73233790932317,60.54366867874,35.516450730356
38,6,2014,135.93930960157,0.65544338478497,55.967325304126,32.841730238763,3.3174498452814,0.016790731820464,1.5180410413506,0.88670605832738,0.67223411660543,0.73233790932317,57.485366345477,33.728436297091
39,6,2014,135.93930960157,0.65359506240606,58.546468569502,34.35880575042,3.3174498452814,0.016896157605525,1.4205472816323,0.8307661215094,0.67049122001158,0.73233790932317,59.967015851134,35.189571871929
40,6,2014,135.93930960157,0.65784071245267,56.153179692983,32.942170513026,3.3174498452814,0.016694186100869,1.9326836220604,1.1280376984508,0.67453489855354,0.73233790932317,58.085863315044,34.070208211476
41,6,2014,135.93930960157,0.64950626063014,56.770026785864,33.28111238381,3.3174498452814,0.016094823790666,1.5405875449382,0.89784971892094,0.66560108442081,0.73233790932317,58.310614330803,34.178962102731
42,6,2014,135.93930960157,0.66882323349308,54.618957240252,32.049959510537,3.3174498452814,0.015803535891467,1.6444675835042,0.95981712119414,0.68462676938455,0.73233790932317,56.263424823756,33.009776631731
43,7,2014,135.93930960157,0.66588954188348,51.541807157767,30.223810829195,3.3174498452814,0.016709208926017,1.7183226326506,1.0032598495836,0.68259875080949,0.73233790932317,53.260129790418,31.227070678779
44,7,2014,135.93930960157,0.65541243938821,57.519861460749,33.742859646331,3.3174498452814,0.016271930791231,1.7914514562356,1.0437108209442,0.67168437017944,0.73233790932317,59.311312916985,34.786570467275
45,7,2014,135.93930960157,0.66496807738503,54.990026921083,32.264620992928,3.3174498452814,0.017219968534379,1.182721890056,0.68873355896213,0.68218804591941,0.73233790932317,56.172748811139,32.95335455189
46,7,2014,135.93930960157,0.65342811788775,57.566055851316,33.765061372105,3.3174498452814,0.017788745785014,1.4839060873098,0.86497653570459,0.67121686367276,0.73233790932317,59.049961938626,34.63003790781
47,7,2014,135.93930960157,0.65714786772648,56.375065544249,33.077473592198,3.3174498452814,0.017065159595235,1.9024865877429,1.1152151733823,0.67421302732171,0.73233790932317,58.277552131992,34.19268876558
48,7,2014,135.93930960157,0.65303704093624,54.611764538705,32.063330141781,3.3174498452814,0.01668877083664,1.9330501299053,1.1281108313445,0.66972581177288,0.73233790932317,56.54481466861,33.191440973126
49,7,2014,135.93930960157,0.65824824149631,56.627152366804,33.218023262255,3.3174498452814,0.01686748952815,1.1820881720669,0.6910892262496,0.67511573102446,0.73233790932317,57.809240538871,33.909112488504
50,8,2014,135.93930960157,0.65273401980415,56.340556547721,33.040082468739,3.3174498452814,0.016780079026595,1.3728862144212,0.80076876989847,0.66951409883075,0.73233790932317,57.713442762143,33.840851238637
51,8,2014,135.93930960157,0.65834820537448,54.376976930578,31.904091899553,3.3174498452814,0.016025695841052,1.7482470121538,1.0224780346459,0.67437390121553,0.73233790932317,56.125223942732,32.926569934199
52,8,2014,135.93930960157,0.65916632464688,56.757251305674,33.295027512426,3.3174498452814,0.015874912262462,1.4930532081747,0.8705844210995,0.67504123690935,0.73233790932317,58.250304513848,34.165611933525
53,8,2014,135.93930960157,0.65645860051625,55.051481546242,32.298901977703,3.3174498452814,0.016802228721367,2.0112736249725,1.174909216817,0.67326082923761,0.73233790932317,57.062755171215,33.47381119452
54,8,2014,135.93930960157,0.64896269453191,57.55263540357,33.763326229698,3.3174498452814,0.017608584984589,1.546794731009,0.90022412491176,0.6665712795165,0.73233790932317,59.099430134579,34.66355035461
55,8,2014,135.93930960157,0.66541461752118,59.117627477153,34.663927821663,3.3174498452814,0.016389302624895,1.710234074528,1.0007956520319,0.68180392014607,0.73233790932317,60.827861551681,35.664723473695
56,8,2014,135.93930960157,0.65185280452572,59.04261805832,34.639405284115,3.3174498452814,0.016917743383608,1.3659829718755,0.79594248289885,0.66877054790932,0.73233790932317,60.408601030195,35.435347767014
57,9,2014,135.93930960157,0.66414420744913,55.959921780911,32.978078666043,3.3174498452814,0.017626415390301,1.6092856878993,0.94402473774041,0.68177062283943,0.73233790932317,57.56920746881,33.922103403783
58,9,2014,135.93930960157,0.66287257131144,55.556131810236,32.747643886308,3.3174498452814,0.017225762802722,1.2834045678491,0.75068850819949,0.68009833411416,0.73233790932317,56.839536378085,33.498332394508
59,9,2014,135.93930960157,0.66316753687991,56.000604987522,33.008764765739,3.3174498452814,0.017105806602556,1.4144924052406,0.83027087227251,0.68027334348247,0.73233790932317,57.415097392763,33.839035638011
60,9,2014,135.93930960157,0.66085188120352,55.934839007099,32.927329622353,3.3174498452814,0.017429711206191,1.3703434225084,0.80515146722825,0.67828159240971,0.73233790932317,57.305182429608,33.732481089581
61,9,2014,135.93930960157,0.66293683059254,55.625204861215,32.782369149182,3.3174498452814,0.016830367774425,1.2640661160686,0.74479353642391,0.67976719836697,0.73233790932317,56.889270977283,33.527162685606
62,9,2014,135.93930960157,0.65742781650415,57.272336928755,33.729856244722,3.3174498452814,0.01793232705418,1.6221084758024,0.95142491136326,0.67536014355832,0.73233790932317,58.894445404558,34.681281156085
63,9,2014,135.93930960157,0.66262955113729,54.561797059077,32.149529005456,3.3174498452814,0.016882448915633,1.2424165939143,0.72911749888735,0.67951200005292,0.73233790932317,55.804213652991,32.878646504343
64,10,2014,135.93930960157,0.66385012994538,55.22008822512,32.562012891511,3.3174498452814,0.017426828345332,1.6911259275301,0.99403702067623,0.68127695829072,0.73233790932317,56.91121415265,33.556049912187
65,10,2014,135.93930960157,0.64571069971178,56.813534732119,33.482540876649,3.3174498452814,0.017615084236429,1.576675081735,0.92485138244069,0.66332578394821,0.73233790932317,58.390209813854,34.40739225909
66,10,2014,135.93930960157,0.64792630180748,57.785624425652,34.051595937786,3.3174498452814,0.017336067716144,1.4165280940274,0.83253126746407,0.66526236952362,0.73233790932317,59.202152519679,34.884127205251
67,10,2014,135.93930960157,0.65819827943146,57.650832665738,33.975919598324,3.3174498452814,0.017232591953036,1.8396680649513,1.0831081132697,0.6754308713845,0.73233790932317,59.490500730689,35.059027711594
68,10,2014,135.93930960157,0.6735138957647,54.910228399724,32.324299543658,3.3174498452814,0.016210918073978,1.5478368922658,0.90517940819252,0.68972481383868,0.73233790932317,56.45806529199,33.22947895185
69,10,2014,135.93930960157,0.65120588898686,59.397793359383,34.975831436721,3.3174498452814,0.016960961038163,1.662144123638,0.97571413761002,0.66816685002502,0.73233790932317,61.059937483021,35.951545574331
70,10,2014,135.93930960157,0.67689073605253,53.16918994301,31.337348753396,3.3174498452814,0.016104999955654,1.3381206215079,0.78596071525693,0.69299573600819,0.73233790932317,54.507310564518,32.123309468653
71,11,2014,135.93930960157,0.65715595185107,58.947479122324,34.719487591115,3.3174498452814,0.016602147088548,1.689988793189,0.99021380587706,0.67375809893962,0.73233790932317,60.637467915513,35.709701396992
72,11,2014,135.93930960157,0.67391827857496,56.920221286338,33.550232215272,3.3174498452814,0.017393347791176,2.056698724821,1.2025881961712,0.69131162636614,0.73233790932317,58.976920011159,34.752820411443
73,11,2014,135.93930960157,0.66344377153014,54.274950603032,31.986398380042,3.3174498452814,0.016404749654973,1.4712051754779,0.85884190746765,0.67984852118511,0.73233790932317,55.74615577851,32.84524028751
74,11,2014,135.93930960157,0.66371328505424,52.972985987192,31.222315693936,3.3174498452814,0.016272712054765,1.0262946334808,0.6032220470906,0.67998599710901,0.73233790932317,53.999280620673,31.825537741027
75,11,2014,135.93930960157,0.65925278634351,57.48580374501,33.872139792187,3.3174498452814,0.017400167320849,1.6548770227251,0.97117912349415,0.67665295366436,0.73233790932317,59.140680767735,34.843318915681
76,11,2014,135.93930960157,0.66109793490162,54.517609474731,32.107608340018,3.3174498452814,0.017315514851771,1.8701634195293,1.0981416805639,0.67841344975339,0.73233790932317,56.387772894261,33.205750020582
77,11,2014,135.93930960157,0.65880997452761,56.53690881817,33.326406554413,3.3174498452814,0.017272513885061,1.1060203425371,0.64871043056386,0.67608248841267,0.73233790932317,57.642929160707,33.975116984976
78,12,2014,135.93930960157,0.66079609569665,56.086990021262,33.07874914561,3.3174498452814,0.016640537981565,1.5709605088316,0.9196561775523,0.67743663367822,0.73233790932317,57.657950530093,33.998405323162
79,12,2014,135.93930960157,0.6604622732835,54.5726868298,32.162254146353,3.3174498452814,0.017374761596405,1.0869210382096,0.63521022176436,0.67783703487991,0.73233790932317,55.659607868009,32.797464368117
80,12,2014,135.93930960157,0.65208504651001,55.747202302151,32.809990521035,3.3174498452814,0.017201147777264,1.3869303840055,0.81325592183086,0.66928619428727,0.73233790932317,57.134132686156,33.623246442866
81,12,2014,135.93930960157,0.6616085094739,58.795668290958,34.630353591182,3.3174498452814,0.016339689167973,1.5050652698361,0.88460312146648,0.67794819864187,0.73233790932317,60.300733560794,35.514956712649
82,12,2014,135.93930960157,0.66620639871769,52.04810209637,30.653460764336,3.3174498452814,0.017093411294772,1.8506655343572,1.0849049640787,0.68329981001246,0.73233790932317,53.898767630728,31.738365728415
83,12,2014,135.93930960157,0.65793524683353,55.347639480952,32.608828576391,3.3174498452814,0.016092880700964,1.9863291809637,1.1597905075927,0.67402812753449,0.73233790932317,57.333968661915,33.768619083984
84,12,2014,135.93930960157,0.67545586189651,54.897082445247,32.330443114172,3.3174498452814,0.017134163285337,1.3280479430157,0.77510470797223,0.69259002518185,0.73233790932317,56.225130388263,33.105547822144
85,13,2014,135.93930960157,0.65179195803604,56.958683223773,34.547823451099,3.3174498452814,0.017790053845032,1.532037435752,0.9251053184192,0.66958201188108,0.73233790932317,58.490720659525,35.472928769519
86,13,2014,135.93930960157,0.65417517927305,56.277426726903,34.12662446314,3.3174498452814,0.017550006334056,1.6060615685218,0.97099631878554,0.6717251856071,0.73233790932317,57.883488295424,35.097620781926
87,13,2014,135.93930960157,0.67213798172834,55.697133955865,33.785409379416,3.3174498452814,0.017020664506301,1.7467840592628,1.0524659072905,0.68915864623464,0.73233790932317,57.443918015128,34.837875286707
88,13,2014,135.93930960157,0.66546818771938,56.110819633429,34.051103779427,3.3174498452814,0.016083403921711,1.4780450248651,0.89040828727577,0.68155159164109,0.73233790932317,57.588864658294,34.941512066703
89,13,2014,135.93930960157,0.66013272934358,55.545937316872,33.69239285406,3.3174498452814,0.017288517243066,2.1818609060754,1.3152345244782,0.67742124658665,0.73233790932317,57.727798222947,35.007627378538
90,13,2014,135.93930960157,0.66038638022167,56.75442326802,34.382659735495,3.3174498452814,0.016603886621997,1.6019125893828,0.96682350262692,0.67699026684367,0.73233790932317,58.356335857403,35.349483238122
91,13,2014,135.93930960157,0.67094550454219,54.149942500456,32.841294907532,3.3174498452814,0.017295281551551,1.3495618854627,0.8142814978287,0.68824078609374,0.73233790932317,55.499504385919,33.655576405361
92,14,2014,135.93930960157,0.65903406742457,55.462484608271,33.641260405465,3.3174498452814,0.01525715029915,1.1947921269838,0.72280533765508,0.67429121772372,0.73233790932317,56.657276735255,34.36406574312
93,14,2014,135.93930960157,0.65008453099801,56.806758301822,34.425249035585,3.3174498452814,0.017586569480489,1.8597478561874,1.1242170767294,0.6676711004785,0.73233790932317,58.66650615801,35.549466112314
94,14,2014,135.93930960157,0.65398255330678,57.508259117283,34.873769070034,3.3174498452814,0.016973625032167,1.3931469570989,0.84524406772644,0.67095617833895,0.73233790932317,58.901406074382,35.71901313776
95,14,2014,135.93930960157,0.66099912917031,58.742883953642,35.627116679579,3.3174498452814,0.017442174951004,1.3743350296279,0.83203335286396,0.67844130412131,0.73233790932317,60.11721898327,36.459150032443
96,14,2014,135.93930960157,0.66925186949971,56.257522124971,34.106653094111,3.3174498452814,0.017495249699432,1.2997976499841,0.78638090545013,0.68674711919914,0.73233790932317,57.557319774955,34.893033999561
97,14,2014,135.93930960157,0.661623136063,58.674372341531,35.590190703231,3.3174498452814,0.017270176380552,2.0503488816568,1.2356553572766,0.67889331244355,0.73233790932317,60.724721223187,36.825846060507
98,14,2014,135.93930960157,0.66023116148658,59.710935745412,36.200808730869,3.3174498452814,0.016152906707776,1.8002558034288,1.0882380903089,0.67638406819436,0.73233790932317,61.51119154884,37.289046821178
99,15,2014,135.93930960157,0.66071889599588,59.500249043373,36.075066777425,3.3174498452814,0.016361194796474,1.2400239852611,0.75129320913194,0.67708009079235,0.73233790932317,60.740273028634,36.826359986557
100,15,2014,135.93930960157,0.66200817433212,55.40515778558,33.579323397169,3.3174498452814,0.016808402567052,1.5549805804962,0.94091015553863,0.67881657689917,0.73233790932317,56.960138366076,34.520233552708
101,15,2014,135.93930960157,0.66951304476689,58.356878670825,35.388345457003,3.3174498452814,0.01685031134033,1.6698102546168,1.0062995371253,0.68636335610722,0.73233790932317,60.026688925442,36.394644994128
102,15,2014,135.93930960157,0.66190099101181,54.452721330606,33.018258309182,3.3174498452814,0.016465823803101,1.3736528649635,0.82974044992336,0.67836681481491,0.73233790932317,55.826374195569,33.847998759105
103,15,2014,135.93930960157,0.65970820884667,57.387875564164,34.773367453705,3.3174498452814,0.017563586018042,1.6567457184047,1.0010134525685,0.67727179486472,0.73233790932317,59.044621282568,35.774380906274
104,15,2014,135.93930960157,0.66485846695569,57.993076251146,35.173722132678,3.3174498452814,0.017753322547344,1.1678960829628,0.7075564845155,0.68261178950303,0.73233790932317,59.160972334109,35.881278617193
105,15,2014,135.93930960157,0.65963555484958,56.639008460244,34.327775364548,3.3174498452814,0.016616884608653,1.3205961696078,0.79573527066721,0.67625243945824,0.73233790932317,57.959604629852,35.123510635215
106,16,2014,135.93930960157,0.66613198858864,55.668494216845,33.764563135531,3.3174498452814,0.01677125254037,1.5213418329098,0.91913453389721,0.68290324112901,0.73233790932317,57.189836049754,34.683697669429
107,16,2014,135.93930960157,0.65996213274743,55.925950733221,33.895140134769,3.3174498452814,0.016246367122772,1.2162304742492,0.73619893847429,0.6762084998702,0.73233790932317,57.14218120747,34.631339073244
108,16,2014,135.93930960157,0.67198616154283,57.996600361078,35.179988879986,3.3174498452814,0.01732720761577,1.6272512567134,0.98347219077862,0.6893133691586,0.73233790932317,59.623851617791,36.163461070764
109,16,2014,135.93930960157,0.65804474100283,54.017149003778,32.758390014693,3.3174498452814,0.017029188015024,1.5608592690869,0.94091460726621,0.67507392901785,0.73233790932317,55.578008272865,33.699304621959
110,16,2014,135.93930960157,0.66220409241744,58.236707385543,35.308369596197,3.3174498452814,0.016214975994082,1.1567679317941,0.69496349431322,0.67841906841153,0.73233790932317,59.393475317337,36.00333309051
111,16,2014,135.93930960157,0.65894772517611,58.858151242462,35.690354677987,3.3174498452814,0.017246929716077,2.1595351026365,1.3020551126026,0.67619465489219,0.73233790932317,61.017686345098,36.99240979059
112,16,2014,135.93930960157,0.6569341379063,58.699296136799,35.595179697692,3.3174498452814,0.016807726474008,1.893879206087,1.1410800655432,0.67374186438031,0.73233790932317,60.593175342886,36.736259763235
113,17,2014,135.93930960157,0.65867423505104,56.983173953183,34.894235883581,3.3174498452814,0.017242042400204,1.7016684087904,1.0364426070057,0.67591627745125,0.73233790932317,58.684842361973,35.930678490587
114,17,2014,135.93930960157,0.65839301597212,57.445522087299,35.190830284304,3.3174498452814,0.016452190649124,0.95412086549075,0.58054244966679,0.67484520662125,0.73233790932317,58.39964295279,35.77137273397
115,17,2014,135.93930960157,0.6657896076635,57.84112134664,35.463818528021,3.3174498452814,0.016902071519411,1.4839473974517,0.90701482546916,0.68269167918291,0.73233790932317,59.325068744091,36.37083335349
116,17,2014,135.93930960157,0.66866157892512,55.258323056654,33.836937369071,3.3174498452814,0.017810341157039,1.538100888172,0.93778591921535,0.68647192008216,0.73233790932317,56.796423944826,34.774723288286
117,17,2014,135.93930960157,0.66236956755991,56.905213116096,34.86030671579,3.3174498452814,0.016968138414237,1.322829905722,0.80622262471359,0.67933770597415,0.73233790932317,58.228043021818,35.666529340504
118,17,2014,135.93930960157,0.65585078665171,57.094543214644,34.970433521816,3.3174498452814,0.01788557186648,1.4898594963265,0.90611692226679,0.67373635851819,0.73233790932317,58.58440271097,35.876550444083
119,17,2014,135.93930960157,0.65899044337422,58.243000644187,35.670509456237,3.3174498452814,0.016354485052005,1.6249019497635,0.99123718708847,0.67534492842623,0.73233790932317,59.867902593951,36.661746643326
120,18,2014,135.93930960157,0.66491462445186,56.114626238359,34.376383792165,3.3174498452814,0.016834951640937,1.5396262228867,0.94031085991497,0.6817495760928,0.73233790932317,57.654252461246,35.31669465208
121,18,2014,135.93930960157,0.66173673101363,57.741721517733,35.349984606702,3.3174498452814,0.016639054718875,1.479381658287,0.90378774490201,0.6783757857325,0.73233790932317,59.22110317602,36.253772351604
122,18,2014,135.93930960157,0.6645950681207,56.894036070456,34.875549020539,3.3174498452814,0.017359541679682,1.2618667490882,0.76901325266558,0.68195460980038,0.73233790932317,58.155902819544,35.644562273205
123,18,2014,135.93930960157,0.67321705479311,53.498798894034,32.799209572933,3.3174498452814,0.01644619278676,1.1177847258733,0.67982684883752,0.68966324757987,0.73233790932317,54.616583619907,33.479036421771
124,18,2014,135.93930960157,0.67087492766551,56.165153495405,34.427430108161,3.3174498452814,0.017884020511331,1.6278166936844,0.98965528574724,0.68875894817684,0.73233790932317,57.792970189089,35.417085393908
125,18,2014,135.93930960157,0.67087382111975,57.662550364091,35.320130274575,3.3174498452814,0.017918988701088,1.0883983156881,0.66790977297689,0.68879280982084,0.73233790932317,58.750948679779,35.988040047552
126,18,2014,135.93930960157,0.66010512900372,56.277746683751,34.478504758717,3.3174498452814,0.017076673542901,1.4196543976576,0.86458133264592,0.67718180254663,0.73233790932317,57.697401081408,35.343086091363
127,19,2014,135.93930960157,0.66315016239928,57.154660078084,35.007704930348,3.3174498452814,0.016035049774842,1.5879931922023,0.9748484356202,0.67918521217412,0.73233790932317,58.742653270287,35.982553365968
128,19,2014,135.93930960157,0.66837500145681,53.549885321764,32.797004719013,3.3174498452814,0.017067085149449,1.4459382670208,0.88191684733038,0.68544208660626,0.73233790932317,54.995823588784,33.678921566343
129,19,2014,135.93930960157,0.65621297810286,55.921081879162,34.230327778087,3.3174498452814,0.017241088853568,1.2608070171606,0.77327319018113,0.67345406695643,0.73233790932317,57.181888896323,35.003600968268
130,19,2014,135.93930960157,0.66793514720937,54.268313249782,33.237125481774,3.3174498452814,0.016849242649577,1.9751052287218,1.2069716300206,0.68478438985895,0.73233790932317,56.243418478504,34.444097111794
131,19,2014,135.93930960157,0.65915034527935,58.454433037026,35.799429974156,3.3174498452814,0.016865417754485,1.4642252205537,0.89393867905073,0.67601576303384,0.73233790932317,59.91865825758,36.693368653206
132,19,2014,135.93930960157,0.6676149193698,61.311017870354,37.572368001978,3.3174498452814,0.01724467986,2.0870206428137,1.2717974927243,0.6848595992298,0.73233790932317,63.398038513168,38.844165494702
133,19,2014,135.93930960157,0.65897859054335,56.537286014173,34.630741522169,3.3174498452814,0.016246260286722,1.8106112628481,1.105116645236,0.67522485083007,0.73233790932317,58.347897277021,35.735858167405
134,20,2014,135.93930960157,0.64853998171062,56.967054371234,34.91205703154,3.3174498452814,0.017103317816039,1.5591840164828,0.94878028635039,0.66564329952666,0.73233790932317,58.526238387716,35.86083731789
135,20,2014,135.93930960157,0.66010738711531,54.701614436699,33.525644868577,3.3174498452814,0.016579292417302,1.7612611555197,1.0725238342222,0.67668667953261,0.73233790932317,56.462875592218,34.598168702799
136,20,2014,135.93930960157,0.66166663380231,57.59109041322,35.285017553571,3.3174498452814,0.017246489874284,1.5201571664974,0.92324718777447,0.67891312367659,0.73233790932317,59.111247579718,36.208264741346
137,20,2014,135.93930960157,0.65038746131937,55.501216008619,34.002612583093,3.3174498452814,0.016515543008802,1.4564212818498,0.89128551351143,0.66690300432817,0.73233790932317,56.957637290469,34.893898096604
138,20,2014,135.93930960157,0.66747886856567,60.263989464216,36.926477743895,3.3174498452814,0.016933764408683,1.2094093336137,0.73749905058236,0.68441263297435,0.73233790932317,61.473398797829,37.663976794477
139,20,2014,135.93930960157,0.6661224328103,57.706519035289,35.360165523922,3.3174498452814,0.016927402314392,1.5824536727242,0.96468807360958,0.6830498351247,0.73233790932317,59.288972708013,36.324853597532
140,20,2014,135.93930960157,0.65905729301422,55.258764382599,33.864117149871,3.3174498452814,0.017018756166586,2.0495482100573,1.2478059402935,0.67607604918081,0.73233790932317,57.308312592657,35.111923090164
